Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Trading_Range,Price_Change,Volatility20,MA20,MA50,MA200,EMA20,Target
2017-05-17,295.131591796875,309.2958984375,312.2331848144531,308.0729675292969,309.2730407714844,9844573,-0.002359391107982667,-0.0023621788569728997,4.16021728515625,0.022857666015625,0.01175566548594057,313.3121063232422,305.90532470703124,256.3873508453369,310.2180331174265,0
2017-05-18,289.51513671875,303.4098815917969,308.5872802734375,302.6669921875,306.3586120605469,9790379,-0.019030374717020404,-0.019213782910429942,5.9202880859375,-2.94873046875,0.012461230695492534,312.83836822509767,306.2198553466797,256.73548301696775,309.5696377340332,0
2017-05-19,287.6611328125,301.4669189453125,305.31854248046875,299.4439697265625,304.7013854980469,12813204,-0.006403755330218308,-0.006424347329205943,5.87457275390625,-3.234466552734375,0.012499091656604245,312.25890960693357,306.28157287597656,257.0724146270752,308.7979502303455,1
2017-05-22,288.817138671875,302.67840576171875,304.8385314941406,300.6325988769531,303.215576171875,8801430,0.0040186393274745935,0.004010586164414496,4.2059326171875,-0.53717041015625,0.011033425725543493,311.3634338378906,306.3693487548828,257.427918548584,308.2151364714287,0
2017-05-23,284.76025390625,298.4267578125,303.9813537597656,297.61529541015625,303.03271484375,9223001,-0.014046750175385259,-0.014146339474558452,6.366058349609375,-4.60595703125,0.010829406299965833,310.08508148193357,306.43495178222656,257.7470206451416,307.2829099324831,0
2017-05-24,283.0479736328125,296.63238525390625,300.28973388671875,296.0380859375,298.8724975585937,14326531,-0.006012773692770312,-0.0060309232056908685,4.25164794921875,-2.240112304687443,0.010248339257028142,308.54100189208987,306.48501159667967,258.070237197876,306.26857424880916,1
2017-05-25,284.08404541015625,297.7181701660156,299.9925537109375,296.3466491699219,297.1581420898437,25922008,0.003660372117427313,0.003653689258277783,3.645904541015625,0.5600280761719318,0.010297562828627895,307.23807830810546,306.5801025390625,258.40505447387693,305.4542500504479,1
2017-05-26,291.6853942871094,305.6842956542969,307.3072204589844,297.1581420898437,298.06103515625,21430443,0.026757270084788898,0.026405554506150543,10.149078369140682,7.623260498046875,0.012393617409972722,306.4128936767578,306.7986285400391,258.77593070983886,305.4761591555764,1
2017-05-29,295.9603881835937,310.1645202636719,312.118896484375,305.2956848144531,305.61572265625,24022633,0.014656378077209986,0.014550011408577227,6.823211669921875,4.548797607421875,0.01282717136431687,305.9751571655273,307.0361267089844,259.19075202941895,305.92266973729977,1
2017-05-30,296.49481201171875,310.7245483398437,311.9474792480469,308.2444152832031,309.9359436035156,9658309,0.001805583938794042,0.0018039558316088858,3.70306396484375,0.7886047363280682,0.012246311684271732,305.847151184082,307.3181982421875,259.60945930480955,306.37999150897065,0
2017-05-31,292.42694091796875,306.4614562988281,312.6903686523437,305.3414001464844,312.47320556640625,16423338,-0.013719843069344373,-0.013814829920045226,7.348968505859318,-6.011749267578125,0.012606486969335052,305.5111328125,307.501064453125,259.9802783203125,306.38775006038566,0
2017-06-01,289.7113952636719,303.6156005859375,306.30145263671875,302.4155578613281,304.6328125,9534069,-0.00928617825961009,-0.009329563611233771,3.885894775390625,-1.0172119140625,0.01262054866179397,305.17168579101565,307.7179895019531,260.32201011657713,306.12373582472395,0
2017-06-02,288.94793701171875,302.8155517578125,306.0043029785156,301.0440368652344,305.1585388183594,11495005,-0.0026350715397397417,-0.0026385494517910707,4.96026611328125,-2.342987060546875,0.011643813498250525,305.1316833496094,307.99663208007814,260.65808448791506,305.80867067549434,1
2017-06-05,289.95135498046875,303.8670349121094,306.530029296875,300.7811889648437,303.158447265625,10835031,0.0034723551950788245,0.0034663404892203626,5.748840332031307,0.708587646484375,0.01160512078164125,305.22254486083983,308.31504821777344,261.0303321075439,305.6237529837434,0
2017-06-06,286.341552734375,300.083984375,304.91851806640625,299.67254638671875,304.91851806640625,9591064,-0.012449690497699395,-0.012527837173136736,5.2459716796875,-4.83453369140625,0.011839987974267545,305.02196197509767,308.49562866210937,261.37172103881835,305.09615597338683,1
2017-06-07,292.05615234375,306.0728759765625,306.7586364746094,299.21539306640625,299.71826171875,11199223,0.019957384976861947,0.01976084698894576,7.543243408203125,6.3546142578125,0.01168147312112362,304.792236328125,308.7344982910156,261.71825317382815,305.1891769260702,0
2017-06-08,290.4638977050781,304.4042053222656,307.3986511230469,303.56988525390625,306.30145263671875,7903123,-0.0054518736721533845,-0.0054667893724662745,3.828765869140625,-1.897247314453125,0.011726608637884736,304.4739334106445,309.10297424316406,262.0688996887207,305.1144177257079,1
2017-06-09,291.3363342285156,305.31854248046875,309.2615966796875,304.24420166015625,307.4672241210937,13836547,0.0030036942401474587,0.0029991921635912806,5.01739501953125,-2.148681640624943,0.011677851009555597,304.30535278320315,309.5141949462891,262.4373757171631,305.13385817854225,0
2017-06-12,287.7919616699219,301.60406494140625,303.95849609375,301.0440368652344,303.2270202636719,8432435,-0.01216590878786905,-0.01224051920942301,2.914459228515625,-1.622955322265625,0.011936131914510166,304.02362365722655,309.8012951660156,262.78185050964356,304.7976873940531,0
2017-06-13,286.6795959472656,300.43829345703125,303.3298645019531,299.67254638671875,301.866943359375,6025338,-0.0038652379721787478,-0.0038727273094123315,3.657318115234375,-1.42864990234375,0.011718029410091604,303.5441696166992,310.00107666015623,263.1240966033936,304.3825070190987,1
2017-06-14,296.09130859375,310.3016662597656,310.87310791015625,300.7926025390625,300.7926025390625,52939271,0.03282994550807827,0.03230255461880781,10.08050537109375,9.509063720703125,0.014002178564995716,303.5944580078125,310.1683996582031,263.5191455078125,304.9462364705908,1
2017-06-15,301.8603820800781,316.3476867675781,318.87353515625,310.6673889160156,310.87310791015625,28290813,0.01948433142718331,0.019296942034607117,8.206146240234375,5.474578857421875,0.013858028144234582,304.24134826660156,310.21091613769534,263.9460245513916,306.0320888798277,1
2017-06-16,302.91827392578125,317.4563293457031,319.056396484375,312.9989318847656,317.52490234375,32710880,0.003504506669396168,0.0034983801952389215,6.057464599609375,-0.068572998046875,0.013711328251390213,305.0408187866211,310.0911389160156,264.3669605255127,307.1201117813397,1
2017-06-19,307.3787536621094,322.1308288574219,323.6280517578125,317.7763366699219,317.7763366699219,15236956,0.014724858443847078,0.014617500321385429,5.851715087890625,4.3544921875,0.013973008091715755,306.01343994140626,309.95741760253907,264.8201837158203,308.5497038838237,1
2017-06-20,308.05487060546875,322.8394470214844,325.0681457519531,321.7193908691406,322.0736999511719,10142474,0.0021997837542464538,0.0021973677724067228,3.3487548828125,0.7657470703125,0.013376420384890234,307.2340744018555,309.98370483398435,265.2595777130127,309.9106318016961,1
2017-06-21,310.15966796875,325.0452880859375,326.4167785644531,320.9879150390625,321.7994079589844,19992472,0.006832625581552065,0.006809388980000919,5.428863525390625,3.245880126953125,0.013176051145427766,308.654719543457,310.1695428466797,265.676227722168,311.3520276382905,1
2017-06-22,312.4826354980469,327.4797058105469,330.3941345214844,326.34820556640625,326.74822998046875,22118609,0.007489472433040545,0.0074615655861331,4.045928955078125,0.731475830078125,0.013188486936055038,310.1427963256836,310.4452142333984,266.09482070922854,312.8879969880292,1
2017-06-23,313.1806030273437,328.2111511230469,329.616943359375,327.0111083984375,328.2454528808594,31143289,0.00223355920846946,0.0022310685231398753,2.6058349609375,-0.0343017578125,0.012143849027894175,311.2691390991211,310.81940490722656,266.5243856048584,314.347345000888,1
2017-06-27,313.4641418457031,328.50830078125,329.84552001953125,325.73101806640625,327.33111572265625,32591540,0.0009053612504827946,0.0009049516581865428,4.114501953125,1.17718505859375,0.01187302308372617,312.186328125,311.1501641845703,266.9906380462646,315.6960074561606,0
2017-06-28,305.0340270996094,319.673583984375,329.1483459472656,318.999267578125,329.1483459472656,15567803,-0.02689343549573786,-0.027261681206068922,10.149078369140625,-9.474761962890625,0.013623064937717274,312.63377990722654,311.1805657958984,267.43083213806153,316.0748242683715,0
2017-06-29,303.7689208984375,318.3477783203125,322.3022766113281,317.75347900390625,320.0164489746094,12898245,-0.004147373228459483,-0.004155997434267267,4.548797607421875,-1.668670654296875,0.013222139161242463,313.2280960083008,311.283427734375,267.8569110870361,316.2912960828421,0
2017-06-30,300.9988098144531,315.4447937011719,318.2792053222656,314.31329345703125,318.1877746582031,7814271,-0.009118909622858218,-0.009160741380084212,3.965911865234375,-2.74298095703125,0.013214683909070974,313.8195556640625,311.3346307373047,268.27104667663576,316.21067680839735,1
2017-07-03,301.22784423828125,315.6847839355469,318.8049621582031,313.3875427246094,317.31915283203125,9195278,0.0007607994779661453,0.0007605102167472003,5.41741943359375,-1.634368896484375,0.013173807971226357,314.46301727294923,311.38720458984375,268.66838134765624,316.16059177288776,1
2017-07-04,310.1488037109375,325.0338439941406,326.2110595703125,317.5020446777344,317.7306213378906,18816782,0.029615174802034572,0.029185115732383242,8.709014892578125,7.30322265625,0.01453679423256622,315.52135772705077,311.476123046875,269.0997177886963,317.0056634130071,1
2017-07-05,314.6638488769531,329.7655334472656,330.8627319335937,325.50244140625,326.74822998046875,27209010,0.014557528517585183,0.014452584952567106,5.360290527343693,3.017303466796875,0.014231070665449668,317.00543518066405,311.5915576171875,269.5524839782715,318.2208891305555,0
2017-07-06,314.6419677734375,329.74267578125,331.44561767578125,328.7026062011719,331.1484375,13590313,-6.931490315764677e-05,-6.931730554656152e-05,2.743011474609375,-1.40576171875,0.013808403885822508,318.1889251708984,311.63613159179687,270.0071360015869,319.3182021449074,1
2017-07-07,325.24237060546875,340.851806640625,342.3604431152344,329.1597900390625,329.84552001953125,35845310,0.03369030360736436,0.03313521827101601,13.200653076171875,11.00628662109375,0.01513503155156147,320.0113052368164,311.97763488769533,270.4941896057129,321.36902162069003,1
2017-07-10,325.6131896972656,341.2403869628906,343.0805053710937,340.3832092285156,341.75469970703125,3504540,0.0011400271751391688,0.001139377837620563,2.697296142578068,-0.514312744140625,0.015158733752465743,321.8073974609375,312.35868286132813,270.9711283874512,323.2615326056615,1
2017-07-11,325.9403686523437,341.5832824707031,343.8805236816406,339.9031982421875,343.1033630371094,20995547,0.00100485030762143,0.00100434578350359,3.977325439453125,-1.52008056640625,0.01461888057658993,323.80635833740234,312.81196350097656,271.4419526672363,325.0064611642369,1
2017-07-12,329.59375,345.4120483398437,348.58935546875,342.3033142089844,342.73760986328125,17104482,0.011208879548925132,0.011146525571392252,6.286041259765625,2.674438476562443,0.014452463825827109,326.05504608154297,313.45451110839844,271.9412926483154,326.9498504190566,1
2017-07-13,334.6322021484375,347.92645263671875,348.58935546875,344.2805480957031,344.8748779296875,23010262,0.007279434255290429,0.007253067055295391,4.308807373046875,3.05157470703125,0.013126592172074507,327.9362854003906,314.14940368652344,272.4554333496094,328.94762205883393,1
2017-07-14,337.19342041015625,350.5894470214844,351.103759765625,346.4292297363281,347.4464416503906,20530867,0.007653900313081774,0.0076247578260798515,4.674530029296875,3.14300537109375,0.012739278701922905,329.64837341308595,314.95310180664063,272.9638023376465,331.008748245753,1
2017-07-17,341.1507263183594,354.7039489746094,356.4983215332031,351.33233642578125,351.33233642578125,18749450,0.011735954941258786,0.011667622731605641,5.165985107421875,3.371612548828125,0.012813398666048597,331.51075439453126,315.97486877441406,273.47691444396975,333.2654340294536,0
2017-07-18,334.1485900878906,347.423583984375,354.7153625488281,345.3891906738281,353.57244873046875,19640167,-0.020525187304174963,-0.02073875637857209,9.326171875,-6.14886474609375,0.01387812909788711,332.77539215087893,316.88234436035157,273.94859588623046,334.61382926325564,1
2017-07-19,337.0175476074219,350.4065856933594,351.5609436035156,345.7549133300781,345.7549133300781,11790198,0.008586065674570209,0.008549415053026444,5.8060302734375,4.65167236328125,0.013910922088174625,334.1537490844727,317.8085632324219,274.4314207458496,336.1179013042179,0
2017-07-20,336.1271667480469,349.4808349609375,354.3039245605469,348.29217529296875,351.9609375,13626050,-0.0026419330292838383,-0.0026454290932849925,6.011749267578125,-2.4801025390625,0.013977608342754895,335.37552642822266,318.5848321533203,274.9323036956787,337.39056165247695,1
2017-07-21,348.4606628417969,362.3043518066406,363.8358459472656,353.14959716796875,354.3039245605469,97142371,0.036693047408841384,0.03603588486050862,10.686248779296875,8.00042724609375,0.015798529867768207,337.1167587280273,319.61551391601563,275.5181053161621,339.76330357192114,1
2017-07-24,355.1111145019531,369.218994140625,371.4248046875,362.3043518066406,365.7330932617188,43429394,0.019085176039162377,0.018905338616955678,9.120452880859375,3.485900878906193,0.01607979298352339,339.1671508789062,320.8260906982422,276.1256223297119,342.5686074356072,0
2017-07-25,352.2311096191406,366.22454833984375,371.4362487792969,365.1844787597656,371.3790893554688,20063064,-0.008110216018953675,-0.008143282727682388,6.25177001953125,-5.154541015625057,0.016354917257075087,341.05296325683594,322.0058087158203,276.7101667022705,344.82155418839164,1
2017-07-26,356.76007080078125,370.933349609375,372.5677185058594,365.9845275878906,366.6931457519531,21954323,0.012857688789233324,0.012775730490641495,6.58319091796875,4.240203857421875,0.01451314238979692,343.61595153808594,323.22392822265624,277.31179763793943,347.3083918475329,0
2017-07-27,350.6152648925781,364.5444641113281,372.9334411621094,363.0700988769531,372.1334228515625,18409364,-0.017223809896777742,-0.01737386522277962,9.86334228515625,-7.588958740234375,0.015339479193843356,345.92578582763673,324.32889953613284,277.88942741394044,348.9499225393229,0
2017-07-28,350.53826904296875,364.4644470214844,367.0931701660156,360.7042541503906,363.7329711914063,14331863,-0.00021949884779848272,-0.00021952294119628835,6.388916015625,0.7314758300780682,0.014974812063947733,348.3767684936523,325.54999084472655,278.442198638916,350.42749629952874,1
2017-07-31,355.1001281738281,369.2075500488281,370.0304565429688,364.8187561035156,366.1788330078125,16567422,0.013013897695936638,0.012929944516895659,5.211700439453182,3.028717041015625,0.014941488586125701,351.0529067993164,326.90480346679686,279.0207426452637,352.216072847081,0
2017-08-01,352.5498962402344,366.5559997558594,370.933349609375,363.7901306152344,370.933349609375,12311920,-0.007181733668821466,-0.0072076464584385465,7.143218994140625,-4.377349853515625,0.014390830462774533,353.12901458740237,328.1823553466797,279.600486831665,353.58178017172656,1
2017-08-02,358.1780090332031,372.40771484375,373.89349365234375,367.5845947265625,368.0189208984375,20786240,0.015964041215497993,0.015837956025529575,6.30889892578125,4.3887939453125,0.014437559526204673,355.26112365722656,329.6619744873047,280.2542918395996,355.3747263309669,1
2017-08-03,362.7728576660156,377.1850891113281,380.5681457519531,369.6304321289063,371.87054443359375,19707381,0.012828343982032031,0.01274675778043013,10.937713623046818,5.314544677734375,0.014430975251530517,357.6332443237305,331.2730285644531,280.9085540008545,357.45190373862033,0
2017-08-04,356.62811279296875,370.7962036132813,380.1338195800781,369.1846923828125,380.1338195800781,18579866,-0.016938329967124188,-0.017083424248526925,10.949127197265625,-9.337615966796818,0.013904398698253788,359.1304641723633,332.7345892333984,281.55030128479007,358.722789440969,0
2017-08-07,355.3529968261719,369.4704284667969,372.956298828125,368.601806640625,372.956298828125,9537088,-0.003575481985967466,-0.003581889299064499,4.3544921875,-3.485870361328125,0.014000637306799265,360.5419662475586,334.01031188964845,282.16204704284667,359.7463741100955,0
2017-08-08,352.3190612792969,366.3159790039063,370.5447692871094,362.7157897949219,369.84759521484375,10961296,-0.008537758964853204,-0.008574414414976764,7.8289794921875,-3.531616210937443,0.0142707598900988,361.7786010742187,335.13334106445313,282.7508773803711,360.37205076664884,0
2017-08-09,351.4945983886719,365.4587707519531,370.30474853515625,362.3043518066406,366.0759582519531,10436651,-0.0023400787874012785,-0.0023428210506769437,8.000396728515625,-0.6171875,0.014211899311901088,362.7809371948242,336.2280255126953,283.33519302368165,360.8565002890588,0
2017-08-10,348.3177795410156,362.15576171875,367.253173828125,360.6928405761719,364.1444396972656,10188164,-0.009037979924266137,-0.009079070234462023,6.560333251953125,-1.988677978515625,0.014415388382752982,363.4924026489258,337.34191162109374,283.92968070983886,360.9802394728389,0
2017-08-11,339.9415588378906,353.4467468261719,361.1614074707031,350.4179992675781,354.5210876464844,16996281,-0.02404770491913788,-0.02434157175453245,10.743408203125,-1.0743408203125,0.015476884414710783,363.63526763916013,338.3385345458984,284.4816519927979,360.2627639826801,1
2017-08-14,345.8334655761719,359.57275390625,362.1900329589844,356.8183288574219,356.8183288574219,13440617,0.017332192572396155,0.017183703428828835,5.3717041015625,2.754425048828125,0.0157387219861902,363.8787078857422,339.4736785888672,285.0670534515381,360.19704873730586,0
2017-08-16,344.3055419921875,357.984130859375,360.2471008300781,354.3496398925781,359.332763671875,13576650,-0.004418085156944862,-0.004427873736998669,5.8974609375,-1.3486328125,0.014984138824205436,364.4067352294922,340.5560205078125,285.6522836303711,359.98629465369345,1
2017-08-17,344.525390625,358.21270751953125,365.1959228515625,356.8526306152344,358.6470031738281,15828719,0.0006385105943313985,0.0006383068331730204,8.343292236328125,-0.434295654296875,0.014894355853492377,364.79704132080076,341.7185949707031,286.2447712707519,359.81738159329706,1
2017-08-18,346.35015869140625,360.10992431640625,360.6585388183594,355.0239562988281,357.50408935546875,7935890,0.005296341411259231,0.005282365122166693,5.63458251953125,2.6058349609375,0.01489216021099038,365.32849578857423,342.7993359375,286.8396017456055,359.84524280502177,0
2017-08-21,343.9317626953125,357.59552001953125,362.1100463867188,356.6469116210937,360.4756774902344,7573558,-0.006982324360118808,-0.007006814853814682,5.463134765625114,-2.880157470703125,0.012483363265292886,365.0930541992187,343.8631622314453,287.4263747406006,359.6309834921179,0
2017-08-22,342.9754638671875,356.6011962890625,361.1385498046875,355.6868591308594,359.332763671875,9533641,-0.002780582179593427,-0.0027844551793509637,5.451690673828125,-2.7315673828125,0.011596455058946372,364.4621643066406,344.88881530761716,288.039320602417,359.34243232992213,1
2017-08-23,347.8121337890625,361.6300048828125,362.65863037109375,355.0239562988281,357.6983947753906,8320052,0.014102051945091176,0.014003543048707023,7.634674072265625,3.931610107421875,0.012004009429257254,364.23243713378906,346.08933410644534,288.677181930542,359.5602963825784,0
2017-08-24,344.7342834472656,358.4298400878906,364.1558532714844,357.6183776855469,363.447265625,12654347,-0.008849278963892648,-0.00888866637192721,6.5374755859375,-5.017425537109375,0.011704334709818577,363.60726165771484,347.2491650390625,289.32007202148435,359.4526338783224,0
2017-08-28,344.40447998046875,358.08697509765625,361.6071472167969,356.8640441894531,360.94427490234375,12316426,-0.000956574905008778,-0.0009570327147593881,4.74310302734375,-2.8572998046875,0.011115362041891492,363.2843872070313,348.20487121582033,289.96627662658693,359.32257113730657,0
2017-08-29,336.8416748046875,350.2237243652344,358.3041381835937,349.7322692871094,357.0126342773437,15164812,-0.021959052630376896,-0.022203741347682656,8.571868896484318,-6.788909912109318,0.012073703936983324,362.5723510742188,348.88239196777346,290.5704791259766,358.4560143018711,1
2017-08-30,343.8658447265625,357.5269470214844,358.6012878417969,352.3038330078125,353.743896484375,10334911,0.020853020935365674,0.020638572831002518,6.297454833984375,3.783050537109375,0.012695320297122142,361.9883209228516,349.6838043212891,291.2099405670166,358.367531703739,1
2017-08-31,350.5492858886719,364.4758911132813,365.1502075195313,359.7899169921875,360.0184936523437,25104625,0.01943614082711176,0.01924967133353142,5.360290527343807,4.457397460937614,0.013444697670591034,361.88431549072266,350.53070556640625,291.87751777648924,358.9492802189335,1
2017-09-01,353.9788818359375,368.0417785644531,369.5275573730469,365.5045166015625,365.6987915039063,15431918,0.009783603080796066,0.009736053521970973,4.023040771484375,2.342987060546818,0.013120777347673728,361.6660186767578,351.43475219726565,292.5728106689453,359.8152324423163,1
2017-09-04,354.6933898925781,368.78466796875,373.9963684082031,364.7844543457031,369.276123046875,21560532,0.002018492050534393,0.0020164576326329353,9.2119140625,-0.491455078125,0.012760199531425365,361.2459976196289,352.3095397949219,293.29050468444825,360.6694643972147,1
2017-09-05,358.9255065917969,373.1849060058594,373.69921875,370.5447692871094,372.590576171875,25216776,0.011931727154888883,0.011861105303841069,3.154449462890625,0.594329833984375,0.012498286583262103,361.3654327392578,353.2236437988281,294.02888557434085,361.8614112170857,1
2017-09-06,361.7395324707031,376.1107482910156,377.7337036132813,370.9447937011719,371.7676696777344,48745984,0.007840194600770678,0.007809619978432029,6.788909912109432,4.34307861328125,0.012567875298255905,361.69744873046875,354.1816357421875,294.7919532775879,363.21849093841234,0
2017-09-07,359.7169494628906,374.0077819824219,380.5910034179688,372.590576171875,376.2479248046875,16205339,-0.005591348607157043,-0.005607038710003027,8.000427246093807,-2.240142822265625,0.012467475115409838,362.08203887939453,355.09162536621096,295.5333627319336,364.24604246641326,0
2017-09-08,359.1893310546875,373.4591979980469,376.3622131347656,371.2648010253906,374.87640380859375,13248413,-0.0014667715774983048,-0.0014678483399671054,5.097412109375,-1.417205810546875,0.012456267298503373,362.48206024169923,356.1673376464844,296.26745758056643,365.1234858503784,1
2017-09-11,359.6290588378906,373.9163513183594,378.0079956054688,373.2991943359375,375.4707336425781,12690592,0.0012241051305286188,0.0012233565246958745,4.708801269531307,-1.55438232421875,0.012223385769707804,363.07008972167966,357.2787091064453,296.99246620178224,365.96090160923376,1
2017-09-12,362.2012939453125,376.5907897949219,377.1622314453125,373.5049133300781,376.1336059570313,6500191,0.007152504743729304,0.007127046901154886,3.657318115234375,0.45718383789056816,0.01065927409813819,364.2272918701172,358.50162902832034,297.72221801757814,366.97327191263264,1
2017-09-13,373.30364990234375,388.1342468261719,393.1173400878906,375.7907409667969,376.705078125,29377106,0.030652520837103125,0.03019211703121878,17.32659912109375,11.429168701171875,0.011927471906628514,365.6553665161133,359.9506182861328,298.5344312286377,368.9886028567792,0
2017-09-14,371.0391845703125,385.7798156738281,393.8488159179688,384.93408203125,391.2429809570313,11867640,-0.006066022701156304,-0.006084495760077968,8.914733886718807,-5.463165283203182,0.011993441389866178,367.04515075683594,361.16553771972656,299.3276148223877,370.58776598221243,0
2017-09-15,370.1377868652344,384.8426513671875,389.8943176269531,381.61962890625,384.93408203125,28595395,-0.0024292725242861524,-0.002432227994182875,8.274688720703125,-0.0914306640625,0.01205564598867427,368.37664794921875,362.267080078125,300.1241701507568,371.9453741141148,1
2017-09-18,371.7866821289063,386.5570068359375,389.0714416503906,385.43695068359375,388.5914001464844,5061995,0.004454691969976832,0.004444799198322894,3.634490966796875,-2.034393310546875,0.012051103257434477,369.6990020751953,363.40336669921874,300.91666801452635,373.33695818285986,0
2017-09-19,368.7307739257813,383.3796997070313,388.01995849609375,382.6482543945313,387.9971008300781,7718697,-0.008219504685513801,-0.008253471066754055,5.371704101562443,-4.617401123046818,0.01211140563501099,370.9882110595703,364.25392456054686,301.70202262878416,374.29340975659045,1
2017-09-20,372.4902038574219,387.2884826660156,398.8776550292969,386.3512878417969,391.380126953125,24942703,0.010195591894853306,0.010143967445831861,12.5263671875,-4.091644287109375,0.012101621949362082,372.52257537841797,365.17488647460937,302.49812072753906,375.5310357479643,0
2017-09-21,369.93994140625,384.6369018554688,389.36859130859375,382.3053588867188,387.2199096679688,12950541,-0.006846526373038175,-0.006870071363866835,7.063232421874943,-2.5830078125,0.012106528377045579,373.6729202270508,366.0359588623047,303.2843896484375,376.3982610915362,0
2017-09-22,359.4091796875,373.6877746582031,383.9740295410156,371.7676696777344,383.9740295410156,12294087,-0.028466138179794154,-0.028879155578858007,12.20635986328125,-10.2862548828125,0.013805909136654228,374.4358169555664,366.6014733886719,304.01694152832033,376.14011952645683,1
2017-09-25,361.2339477539063,375.58502197265625,378.5108947753906,368.1103515625,372.590576171875,14229631,0.005077092276268402,0.005064247301680069,10.400543212890625,2.99444580078125,0.013799751271537422,375.3107192993164,367.15464477539064,304.74600761413575,376.08725309276156,0
2017-09-26,360.5963439941406,374.922119140625,378.0994262695313,371.3105163574219,375.6535949707031,10564143,-0.0017649874016528733,-0.00176654682709785,6.788909912109432,-0.731475830078125,0.012604599341838956,376.54563903808594,367.64129821777345,305.4786737823486,375.9762879544628,0
2017-09-27,351.3846740722656,365.344482421875,377.4822692871094,363.67584228515625,377.4365539550781,18448855,-0.025545669966614115,-0.02587762615746625,13.806427001953125,-12.092071533203125,0.01347991286438067,376.93651580810547,367.85410888671873,306.13956481933593,374.9637350465973,0
2017-09-28,345.8005065917969,359.5384826660156,367.0588684082031,356.6811828613281,365.5730895996094,29547622,-0.015891850117377704,-0.01601947955207212,10.377685546875,-6.03460693359375,0.013273241693661638,376.6896453857422,368.0964068603516,306.7612538909912,373.49466339130385,0
2017-09-29,343.3602294921875,357.001220703125,362.7157897949219,356.1783142089844,361.9614562988281,16666208,-0.007056996914701741,-0.007082015289974432,6.5374755859375,-4.960235595703125,0.01311320090050808,376.13761749267576,368.2282995605469,307.3722567749023,371.92385932576303,1
2017-10-03,351.032958984375,364.978759765625,367.4931640625,359.0355834960937,363.447265625,18345748,0.022345971385722363,0.022099958356023772,8.457580566406307,1.531494140625,0.014142716077219727,375.9473220825195,368.53825805664064,308.0087466430664,371.2624212724166,1
2017-10-04,360.0467834472656,374.3506774902344,377.1393737792969,363.7215576171875,365.3673400878906,18907611,0.02567798118067932,0.025353838986327863,13.417816162109375,8.98333740234375,0.01507786910247834,376.00561065673827,368.7791845703125,308.66958061218264,371.5565409122088,1
2017-10-05,362.3771362304688,376.7736511230469,378.7394714355469,374.2592468261719,377.1622314453125,10631751,0.006472470275883824,0.006451613787109347,4.480224609375,-0.388580322265625,0.015044762745351768,376.0387557983398,368.93027770996093,309.35001556396486,372.0534085513362,1
2017-10-06,368.04925537109375,382.6711120605469,383.72259521484375,376.0650329589844,376.705078125,12997688,0.01565253015947765,0.015531292787150118,7.657562255859375,5.966033935546875,0.01536130557057055,376.47192230224607,369.259208984375,310.0551375579834,373.0646184093563,0
2017-10-09,365.2351684570313,379.7452392578125,383.9283142089844,378.5337524414063,383.56256103515625,8850408,-0.007645920244618409,-0.007675300146212114,5.394561767578068,-3.81732177734375,0.015480659704389032,376.7862243652344,369.43544677734377,310.73945846557615,373.70086801397116,1
2017-10-10,370.75335693359375,385.482666015625,387.3570556640625,379.9052429199219,379.9052429199219,14732024,0.015108620634786352,0.014995622171741224,7.451812744140625,5.577423095703125,0.015801659095250244,377.36454010009766,369.85421081542967,311.45778106689454,374.82294401412867,0
2017-10-11,369.4123229980469,384.08831787109375,392.4316101074219,382.1910705566406,386.4427185058594,15420644,-0.0036171487526101,-0.003623706453387998,10.24053955078125,-2.354400634765625,0.01578751719695085,377.7394165039062,370.2466882324219,312.16301734924315,375.7053605719349,1
2017-10-12,383.7464904785156,398.991943359375,400.8434753417969,384.9797973632813,384.9797973632813,18642942,0.03880260032611349,0.038068704005203846,15.863677978515568,14.012145996093693,0.01667082295349183,378.2823013305664,370.8423760986328,312.9540866088867,377.9231303612149,1
2017-10-13,385.3733825683594,400.6834411621094,407.1980590820313,399.2662353515625,401.98638916015625,21509701,0.004239428466882078,0.004230467407605049,7.931823730468807,-1.302947998046875,0.0165833069309044,379.0274826049805,371.5249249267578,313.749098815918,380.0907790089191,1
2017-10-16,385.52728271484375,400.8434753417969,407.7923889160156,393.7573852539063,401.8492431640625,32009221,0.0003994030280447536,0.00039932328788694837,14.035003662109318,-1.005767822265625,0.01655533799285832,379.82752380371096,372.09364013671876,314.5561689758301,382.06722627871704,0
2017-10-17,384.4499816894531,399.7234191894531,404.1350708007813,396.4546508789063,401.3920593261719,13898844,-0.00279424818225793,-0.0027981593813162812,7.680419921875,-1.66864013671875,0.01658198314008384,380.48584442138673,372.5444067382812,315.33792350769045,383.7487684606919,1
2017-10-18,402.1038818359375,418.0786437988281,419.6329956054688,400.02056884765625,401.1177673339844,36671941,0.04591981287109759,0.044896701969058476,19.612426757812557,16.96087646484375,0.019088755270382562,382.2207916259766,373.4900555419922,316.228597946167,387.0182803976573,0
2017-10-19,400.0812377929688,415.9756774902344,421.461669921875,412.82122802734375,418.6729431152344,8014767,-0.0050300735036006294,-0.005042766907051817,8.64044189453125,-2.697265625,0.019153701586243042,383.6551513671875,374.42016052246095,317.09075660705565,389.7761277398075,1
